order_id,transaction_date,transaction_time,day_of_week,month,order_type,payment_method,item_id,item_name,category,subcategory,quantity,unit_price,food_cost_per_unit,line_revenue,line_food_cost,line_contribution_margin
ORD05691,2024-01-22,22:30:36,Monday,1,Dine-In,Cash,ITM057,Mexican Veg Rice,Main Course,Mexican,1,250,70,250,70,180
ORD05691,2024-01-22,22:30:36,Monday,1,Dine-In,Cash,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD05692,2024-01-22,17:23:44,Monday,1,Delivery,UPI,ITM085,Aam Panna,Cold Beverages,Indian,3,130,35,390,105,285
ORD05693,2024-01-22,19:53:08,Monday,1,Takeaway,UPI,ITM098,Cappuccino,Hot Beverages,Western,1,140,45,140,45,95
ORD05693,2024-01-22,19:53:08,Monday,1,Takeaway,UPI,ITM056,Bean Burrito,Main Course,Mexican,1,270,80,270,80,190
ORD05693,2024-01-22,19:53:08,Monday,1,Takeaway,UPI,ITM076,Iced Tea,Cold Beverages,Western,1,120,35,120,35,85
ORD05694,2024-01-22,14:30:28,Monday,1,Dine-In,UPI,ITM063,Kadhi Pakora,Main Course,North Indian,1,220,50,220,50,170
ORD05694,2024-01-22,14:30:28,Monday,1,Dine-In,UPI,ITM053,Loaded Cheese Fries,Sides,Fast Food,1,160,45,160,45,115
ORD05695,2024-01-22,14:29:11,Monday,1,Dine-In,Cash,ITM067,Set Dosa,Main Course,South Indian,1,170,38,170,38,132
ORD05695,2024-01-22,14:29:11,Monday,1,Dine-In,Cash,ITM087,Minestrone Soup,Starter,Italian,2,160,45,320,90,230
ORD05695,2024-01-22,14:29:11,Monday,1,Dine-In,Cash,ITM095,Ice Cream Sundae,Desserts,Western,1,160,50,160,50,110
ORD05696,2024-01-23,21:29:43,Tuesday,1,Delivery,Card,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD05696,2024-01-23,21:29:43,Tuesday,1,Delivery,Card,ITM088,Garlic Breadsticks,Starter,Italian,1,170,50,170,50,120
ORD05696,2024-01-23,21:29:43,Tuesday,1,Delivery,Card,ITM049,Risotto Primavera,Main Course,Italian,1,360,105,360,105,255
ORD05696,2024-01-23,21:29:43,Tuesday,1,Delivery,Card,ITM097,Filter Coffee,Hot Beverages,Indian,1,80,20,80,20,60
ORD05697,2024-01-23,12:33:31,Tuesday,1,Takeaway,Card,ITM094,Chocolate Lava Cake,Desserts,Western,1,200,70,200,70,130
ORD05697,2024-01-23,12:33:31,Tuesday,1,Takeaway,Card,ITM093,Brownie with Ice Cream,Desserts,Western,1,180,60,180,60,120
ORD05697,2024-01-23,12:33:31,Tuesday,1,Takeaway,Card,ITM062,Rajma Masala,Main Course,North Indian,1,230,55,230,55,175
ORD05698,2024-01-23,19:38:38,Tuesday,1,Delivery,UPI,ITM051,Paneer Burger,Main Course,Fast Food,2,200,55,400,110,290
ORD05698,2024-01-23,19:38:38,Tuesday,1,Delivery,UPI,ITM046,BBQ Veg Pizza,Main Course,Italian,1,350,100,350,100,250
ORD05698,2024-01-23,19:38:38,Tuesday,1,Delivery,UPI,ITM081,Jaljeera,Cold Beverages,Indian,1,90,22,90,22,68
ORD05699,2024-01-23,13:19:34,Tuesday,1,Delivery,UPI,ITM048,Spaghetti Aglio Olio,Main Course,Italian,1,310,85,310,85,225
ORD05699,2024-01-23,13:19:34,Tuesday,1,Delivery,UPI,ITM086,Tomato Soup,Starter,International,1,140,40,140,40,100
ORD05699,2024-01-23,13:19:34,Tuesday,1,Delivery,UPI,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD05699,2024-01-23,13:19:34,Tuesday,1,Delivery,UPI,ITM077,Cold Coffee,Cold Beverages,Western,2,160,50,320,100,220
ORD05700,2024-01-23,21:28:39,Tuesday,1,Takeaway,UPI,ITM077,Cold Coffee,Cold Beverages,Western,2,160,50,320,100,220
ORD05700,2024-01-23,21:28:39,Tuesday,1,Takeaway,UPI,ITM074,Crispy Corn,Starter,Asian,1,220,62,220,62,158
ORD05700,2024-01-23,21:28:39,Tuesday,1,Takeaway,UPI,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD05701,2024-01-23,12:29:49,Tuesday,1,Takeaway,UPI,ITM061,Shahi Paneer,Main Course,North Indian,1,340,95,340,95,245
ORD05701,2024-01-23,12:29:49,Tuesday,1,Takeaway,UPI,ITM078,Orange Soda,Cold Beverages,Western,1,100,28,100,28,72
ORD05701,2024-01-23,12:29:49,Tuesday,1,Takeaway,UPI,ITM053,Loaded Cheese Fries,Sides,Fast Food,1,160,45,160,45,115
ORD05702,2024-01-23,16:06:30,Tuesday,1,Delivery,Wallet,ITM091,Gulab Jamun,Desserts,Indian,2,120,35,240,70,170
ORD05702,2024-01-23,16:06:30,Tuesday,1,Delivery,Wallet,ITM064,Jeera Rice,Main Course,North Indian,1,200,50,200,50,150
ORD05702,2024-01-23,16:06:30,Tuesday,1,Delivery,Wallet,ITM055,Falafel Wrap,Main Course,Fast Food,1,190,55,190,55,135
ORD05703,2024-01-23,19:02:58,Tuesday,1,Delivery,UPI,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD05703,2024-01-23,19:02:58,Tuesday,1,Delivery,UPI,ITM068,Curd Rice,Main Course,South Indian,2,160,35,320,70,250
ORD05704,2024-01-23,18:57:43,Tuesday,1,Dine-In,Cash,ITM065,Butter Naan,Sides,North Indian,1,60,14,60,14,46
ORD05705,2024-01-23,19:29:12,Tuesday,1,Takeaway,Cash,ITM070,Onion Uttapam,Main Course,South Indian,2,190,42,380,84,296
ORD05705,2024-01-23,19:29:12,Tuesday,1,Takeaway,Cash,ITM075,Veg Momos,Starter,Asian,1,200,55,200,55,145
ORD05705,2024-01-23,19:29:12,Tuesday,1,Takeaway,Cash,ITM056,Bean Burrito,Main Course,Mexican,1,270,80,270,80,190
ORD05706,2024-01-23,18:07:22,Tuesday,1,Delivery,Cash,ITM052,Aloo Tikki Burger,Main Course,Fast Food,1,170,45,170,45,125
ORD05706,2024-01-23,18:07:22,Tuesday,1,Delivery,Cash,ITM065,Butter Naan,Sides,North Indian,1,60,14,60,14,46
ORD05706,2024-01-23,18:07:22,Tuesday,1,Delivery,Cash,ITM080,Mint Cooler,Cold Beverages,Western,1,140,40,140,40,100
ORD05706,2024-01-23,18:07:22,Tuesday,1,Delivery,Cash,ITM071,Schezwan Noodles,Main Course,Asian,2,240,70,480,140,340
ORD05707,2024-01-23,13:31:00,Tuesday,1,Takeaway,Card,ITM076,Iced Tea,Cold Beverages,Western,1,120,35,120,35,85
ORD05707,2024-01-23,13:31:00,Tuesday,1,Takeaway,Card,ITM060,Stuffed Tacos,Main Course,Mexican,2,240,70,480,140,340
ORD05707,2024-01-23,13:31:00,Tuesday,1,Takeaway,Card,ITM098,Cappuccino,Hot Beverages,Western,1,140,45,140,45,95
ORD05707,2024-01-23,13:31:00,Tuesday,1,Takeaway,Card,ITM089,Masala Papad,Sides,Indian,1,60,10,60,10,50
ORD05708,2024-01-23,21:24:27,Tuesday,1,Delivery,Cash,ITM083,Badam Milk,Cold Beverages,Indian,1,150,40,150,40,110
ORD05708,2024-01-23,21:24:27,Tuesday,1,Delivery,Cash,ITM099,Latte,Hot Beverages,Western,3,150,50,450,150,300
ORD05708,2024-01-23,21:24:27,Tuesday,1,Delivery,Cash,ITM077,Cold Coffee,Cold Beverages,Western,1,160,50,160,50,110
ORD05709,2024-01-23,19:56:20,Tuesday,1,Delivery,UPI,ITM086,Tomato Soup,Starter,International,1,140,40,140,40,100
ORD05709,2024-01-23,19:56:20,Tuesday,1,Delivery,UPI,ITM098,Cappuccino,Hot Beverages,Western,1,140,45,140,45,95
ORD05710,2024-01-23,19:53:03,Tuesday,1,Delivery,UPI,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD05710,2024-01-23,19:53:03,Tuesday,1,Delivery,UPI,ITM097,Filter Coffee,Hot Beverages,Indian,1,80,20,80,20,60
ORD05710,2024-01-23,19:53:03,Tuesday,1,Delivery,UPI,ITM084,Nimbu Pani,Cold Beverages,Indian,1,100,22,100,22,78
ORD05710,2024-01-23,19:53:03,Tuesday,1,Delivery,UPI,ITM074,Crispy Corn,Starter,Asian,1,220,62,220,62,158
ORD05711,2024-01-23,20:46:12,Tuesday,1,Delivery,Wallet,ITM096,Masala Chai,Hot Beverages,Indian,1,60,15,60,15,45
ORD05711,2024-01-23,20:46:12,Tuesday,1,Delivery,Wallet,ITM082,Rose Milk,Cold Beverages,Indian,2,120,30,240,60,180
ORD05711,2024-01-23,20:46:12,Tuesday,1,Delivery,Wallet,ITM054,Potato Wedges,Sides,Fast Food,1,140,38,140,38,102
ORD05711,2024-01-23,20:46:12,Tuesday,1,Delivery,Wallet,ITM063,Kadhi Pakora,Main Course,North Indian,1,220,50,220,50,170
ORD05712,2024-01-23,19:08:56,Tuesday,1,Dine-In,Cash,ITM058,Cheese Quesadilla,Main Course,Mexican,1,260,75,260,75,185
ORD05712,2024-01-23,19:08:56,Tuesday,1,Dine-In,Cash,ITM060,Stuffed Tacos,Main Course,Mexican,1,240,70,240,70,170
ORD05712,2024-01-23,19:08:56,Tuesday,1,Dine-In,Cash,ITM088,Garlic Breadsticks,Starter,Italian,1,170,50,170,50,120
ORD05712,2024-01-23,19:08:56,Tuesday,1,Dine-In,Cash,ITM055,Falafel Wrap,Main Course,Fast Food,1,190,55,190,55,135
ORD05713,2024-01-23,13:50:07,Tuesday,1,Dine-In,UPI,ITM063,Kadhi Pakora,Main Course,North Indian,1,220,50,220,50,170
ORD05713,2024-01-23,13:50:07,Tuesday,1,Dine-In,UPI,ITM084,Nimbu Pani,Cold Beverages,Indian,3,100,22,300,66,234
ORD05714,2024-01-23,13:59:58,Tuesday,1,Delivery,Cash,ITM083,Badam Milk,Cold Beverages,Indian,1,150,40,150,40,110
ORD05714,2024-01-23,13:59:58,Tuesday,1,Delivery,Cash,ITM058,Cheese Quesadilla,Main Course,Mexican,1,260,75,260,75,185
ORD05714,2024-01-23,13:59:58,Tuesday,1,Delivery,Cash,ITM059,Mexican Nachos,Starter,Mexican,1,220,65,220,65,155
ORD05715,2024-01-23,14:35:27,Tuesday,1,Delivery,Cash,ITM065,Butter Naan,Sides,North Indian,1,60,14,60,14,46
ORD05715,2024-01-23,14:35:27,Tuesday,1,Delivery,Cash,ITM051,Paneer Burger,Main Course,Fast Food,1,200,55,200,55,145
ORD05715,2024-01-23,14:35:27,Tuesday,1,Delivery,Cash,ITM048,Spaghetti Aglio Olio,Main Course,Italian,1,310,85,310,85,225
ORD05716,2024-01-23,10:34:59,Tuesday,1,Dine-In,UPI,ITM074,Crispy Corn,Starter,Asian,2,220,62,440,124,316
ORD05716,2024-01-23,10:34:59,Tuesday,1,Dine-In,UPI,ITM094,Chocolate Lava Cake,Desserts,Western,1,200,70,200,70,130
ORD05716,2024-01-23,10:34:59,Tuesday,1,Dine-In,UPI,ITM060,Stuffed Tacos,Main Course,Mexican,1,240,70,240,70,170
ORD05716,2024-01-23,10:34:59,Tuesday,1,Dine-In,UPI,ITM097,Filter Coffee,Hot Beverages,Indian,2,80,20,160,40,120
ORD05717,2024-01-23,13:48:55,Tuesday,1,Delivery,Wallet,ITM062,Rajma Masala,Main Course,North Indian,2,230,55,460,110,350
ORD05717,2024-01-23,13:48:55,Tuesday,1,Delivery,Wallet,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD05718,2024-01-23,14:00:07,Tuesday,1,Dine-In,Wallet,ITM085,Aam Panna,Cold Beverages,Indian,1,130,35,130,35,95
ORD05718,2024-01-23,14:00:07,Tuesday,1,Dine-In,Wallet,ITM077,Cold Coffee,Cold Beverages,Western,1,160,50,160,50,110
ORD05719,2024-01-23,09:08:37,Tuesday,1,Takeaway,Card,ITM079,Lemon Iced Tea,Cold Beverages,Western,2,130,35,260,70,190
ORD05719,2024-01-23,09:08:37,Tuesday,1,Takeaway,Card,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD05720,2024-01-24,14:47:12,Wednesday,1,Takeaway,Cash,ITM069,Sambar Vada,Starter,South Indian,1,150,32,150,32,118
ORD05720,2024-01-24,14:47:12,Wednesday,1,Takeaway,Cash,ITM046,BBQ Veg Pizza,Main Course,Italian,2,350,100,700,200,500
ORD05720,2024-01-24,14:47:12,Wednesday,1,Takeaway,Cash,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD05720,2024-01-24,14:47:12,Wednesday,1,Takeaway,Cash,ITM054,Potato Wedges,Sides,Fast Food,2,140,38,280,76,204
ORD05721,2024-01-24,09:08:14,Wednesday,1,Delivery,Card,ITM069,Sambar Vada,Starter,South Indian,3,150,32,450,96,354
ORD05721,2024-01-24,09:08:14,Wednesday,1,Delivery,Card,ITM056,Bean Burrito,Main Course,Mexican,1,270,80,270,80,190
ORD05721,2024-01-24,09:08:14,Wednesday,1,Delivery,Card,ITM075,Veg Momos,Starter,Asian,2,200,55,400,110,290
ORD05721,2024-01-24,09:08:14,Wednesday,1,Delivery,Card,ITM051,Paneer Burger,Main Course,Fast Food,1,200,55,200,55,145
ORD05722,2024-01-24,14:49:49,Wednesday,1,Dine-In,Cash,ITM083,Badam Milk,Cold Beverages,Indian,1,150,40,150,40,110
ORD05722,2024-01-24,14:49:49,Wednesday,1,Dine-In,Cash,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD05722,2024-01-24,14:49:49,Wednesday,1,Dine-In,Cash,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD05723,2024-01-24,16:16:01,Wednesday,1,Dine-In,Cash,ITM091,Gulab Jamun,Desserts,Indian,1,120,35,120,35,85
ORD05723,2024-01-24,16:16:01,Wednesday,1,Dine-In,Cash,ITM072,Singapore Noodles,Main Course,Asian,2,250,72,500,144,356
ORD05723,2024-01-24,16:16:01,Wednesday,1,Dine-In,Cash,ITM068,Curd Rice,Main Course,South Indian,1,160,35,160,35,125
ORD05723,2024-01-24,16:16:01,Wednesday,1,Dine-In,Cash,ITM094,Chocolate Lava Cake,Desserts,Western,2,200,70,400,140,260
ORD05724,2024-01-24,09:22:45,Wednesday,1,Delivery,Cash,ITM083,Badam Milk,Cold Beverages,Indian,1,150,40,150,40,110
ORD05724,2024-01-24,09:22:45,Wednesday,1,Delivery,Cash,ITM081,Jaljeera,Cold Beverages,Indian,1,90,22,90,22,68
ORD05724,2024-01-24,09:22:45,Wednesday,1,Delivery,Cash,ITM053,Loaded Cheese Fries,Sides,Fast Food,2,160,45,320,90,230
ORD05724,2024-01-24,09:22:45,Wednesday,1,Delivery,Cash,ITM075,Veg Momos,Starter,Asian,1,200,55,200,55,145
ORD05725,2024-01-24,11:03:02,Wednesday,1,Dine-In,Card,ITM067,Set Dosa,Main Course,South Indian,1,170,38,170,38,132
ORD05725,2024-01-24,11:03:02,Wednesday,1,Dine-In,Card,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD05725,2024-01-24,11:03:02,Wednesday,1,Dine-In,Card,ITM100,Hot Chocolate,Hot Beverages,Western,1,160,55,160,55,105
ORD05725,2024-01-24,11:03:02,Wednesday,1,Dine-In,Card,ITM052,Aloo Tikki Burger,Main Course,Fast Food,1,170,45,170,45,125
ORD05726,2024-01-24,12:49:12,Wednesday,1,Delivery,UPI,ITM081,Jaljeera,Cold Beverages,Indian,1,90,22,90,22,68
ORD05726,2024-01-24,12:49:12,Wednesday,1,Delivery,UPI,ITM051,Paneer Burger,Main Course,Fast Food,2,200,55,400,110,290
ORD05726,2024-01-24,12:49:12,Wednesday,1,Delivery,UPI,ITM060,Stuffed Tacos,Main Course,Mexican,1,240,70,240,70,170
ORD05727,2024-01-24,18:02:12,Wednesday,1,Delivery,Card,ITM049,Risotto Primavera,Main Course,Italian,1,360,105,360,105,255
ORD05728,2024-01-24,19:14:38,Wednesday,1,Delivery,Card,ITM085,Aam Panna,Cold Beverages,Indian,1,130,35,130,35,95
ORD05729,2024-01-24,10:13:13,Wednesday,1,Takeaway,UPI,ITM055,Falafel Wrap,Main Course,Fast Food,1,190,55,190,55,135
ORD05729,2024-01-24,10:13:13,Wednesday,1,Takeaway,UPI,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD05729,2024-01-24,10:13:13,Wednesday,1,Takeaway,UPI,ITM071,Schezwan Noodles,Main Course,Asian,1,240,70,240,70,170
ORD05730,2024-01-24,11:33:48,Wednesday,1,Takeaway,Card,ITM078,Orange Soda,Cold Beverages,Western,1,100,28,100,28,72
ORD05730,2024-01-24,11:33:48,Wednesday,1,Takeaway,Card,ITM072,Singapore Noodles,Main Course,Asian,1,250,72,250,72,178
ORD05730,2024-01-24,11:33:48,Wednesday,1,Takeaway,Card,ITM064,Jeera Rice,Main Course,North Indian,1,200,50,200,50,150
ORD05731,2024-01-24,20:00:11,Wednesday,1,Takeaway,Card,ITM056,Bean Burrito,Main Course,Mexican,2,270,80,540,160,380
ORD05731,2024-01-24,20:00:11,Wednesday,1,Takeaway,Card,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD05731,2024-01-24,20:00:11,Wednesday,1,Takeaway,Card,ITM085,Aam Panna,Cold Beverages,Indian,1,130,35,130,35,95
ORD05732,2024-01-24,18:29:16,Wednesday,1,Dine-In,UPI,ITM060,Stuffed Tacos,Main Course,Mexican,1,240,70,240,70,170
ORD05732,2024-01-24,18:29:16,Wednesday,1,Dine-In,UPI,ITM064,Jeera Rice,Main Course,North Indian,1,200,50,200,50,150
ORD05733,2024-01-24,15:30:22,Wednesday,1,Takeaway,Wallet,ITM046,BBQ Veg Pizza,Main Course,Italian,1,350,100,350,100,250
ORD05733,2024-01-24,15:30:22,Wednesday,1,Takeaway,Wallet,ITM055,Falafel Wrap,Main Course,Fast Food,1,190,55,190,55,135
ORD05733,2024-01-24,15:30:22,Wednesday,1,Takeaway,Wallet,ITM092,Rasgulla,Desserts,Indian,1,110,30,110,30,80
ORD05734,2024-01-24,20:53:23,Wednesday,1,Dine-In,UPI,ITM080,Mint Cooler,Cold Beverages,Western,2,140,40,280,80,200
ORD05734,2024-01-24,20:53:23,Wednesday,1,Dine-In,UPI,ITM079,Lemon Iced Tea,Cold Beverages,Western,1,130,35,130,35,95
ORD05734,2024-01-24,20:53:23,Wednesday,1,Dine-In,UPI,ITM095,Ice Cream Sundae,Desserts,Western,1,160,50,160,50,110
ORD05734,2024-01-24,20:53:23,Wednesday,1,Dine-In,UPI,ITM063,Kadhi Pakora,Main Course,North Indian,1,220,50,220,50,170
ORD05734,2024-01-24,20:53:23,Wednesday,1,Dine-In,UPI,ITM057,Mexican Veg Rice,Main Course,Mexican,1,250,70,250,70,180
ORD05735,2024-01-24,14:22:58,Wednesday,1,Delivery,Card,ITM098,Cappuccino,Hot Beverages,Western,1,140,45,140,45,95
ORD05735,2024-01-24,14:22:58,Wednesday,1,Delivery,Card,ITM057,Mexican Veg Rice,Main Course,Mexican,1,250,70,250,70,180
ORD05736,2024-01-24,14:57:21,Wednesday,1,Delivery,UPI,ITM078,Orange Soda,Cold Beverages,Western,1,100,28,100,28,72
ORD05736,2024-01-24,14:57:21,Wednesday,1,Delivery,UPI,ITM082,Rose Milk,Cold Beverages,Indian,1,120,30,120,30,90
ORD05737,2024-01-24,18:15:18,Wednesday,1,Delivery,Card,ITM086,Tomato Soup,Starter,International,1,140,40,140,40,100
ORD05737,2024-01-24,18:15:18,Wednesday,1,Delivery,Card,ITM091,Gulab Jamun,Desserts,Indian,1,120,35,120,35,85
ORD05738,2024-01-24,21:01:41,Wednesday,1,Takeaway,UPI,ITM091,Gulab Jamun,Desserts,Indian,2,120,35,240,70,170
ORD05738,2024-01-24,21:01:41,Wednesday,1,Takeaway,UPI,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD05738,2024-01-24,21:01:41,Wednesday,1,Takeaway,UPI,ITM070,Onion Uttapam,Main Course,South Indian,1,190,42,190,42,148
ORD05739,2024-01-24,20:28:06,Wednesday,1,Delivery,UPI,ITM055,Falafel Wrap,Main Course,Fast Food,1,190,55,190,55,135
ORD05740,2024-01-24,11:10:37,Wednesday,1,Dine-In,Card,ITM088,Garlic Breadsticks,Starter,Italian,1,170,50,170,50,120
ORD05740,2024-01-24,11:10:37,Wednesday,1,Dine-In,Card,ITM068,Curd Rice,Main Course,South Indian,1,160,35,160,35,125
ORD05740,2024-01-24,11:10:37,Wednesday,1,Dine-In,Card,ITM094,Chocolate Lava Cake,Desserts,Western,1,200,70,200,70,130
ORD05741,2024-01-24,21:02:52,Wednesday,1,Dine-In,Card,ITM076,Iced Tea,Cold Beverages,Western,2,120,35,240,70,170
ORD05741,2024-01-24,21:02:52,Wednesday,1,Dine-In,Card,ITM047,Mushroom Alfredo Pizza,Main Course,Italian,1,390,120,390,120,270
ORD05741,2024-01-24,21:02:52,Wednesday,1,Dine-In,Card,ITM073,Chilli Potato,Starter,Asian,1,210,60,210,60,150
ORD05742,2024-01-24,12:55:59,Wednesday,1,Dine-In,Cash,ITM079,Lemon Iced Tea,Cold Beverages,Western,1,130,35,130,35,95
ORD05742,2024-01-24,12:55:59,Wednesday,1,Dine-In,Cash,ITM062,Rajma Masala,Main Course,North Indian,2,230,55,460,110,350
ORD05743,2024-01-24,22:56:13,Wednesday,1,Delivery,UPI,ITM063,Kadhi Pakora,Main Course,North Indian,2,220,50,440,100,340
ORD05743,2024-01-24,22:56:13,Wednesday,1,Delivery,UPI,ITM064,Jeera Rice,Main Course,North Indian,2,200,50,400,100,300
ORD05743,2024-01-24,22:56:13,Wednesday,1,Delivery,UPI,ITM046,BBQ Veg Pizza,Main Course,Italian,2,350,100,700,200,500
ORD05744,2024-01-25,16:51:55,Thursday,1,Takeaway,UPI,ITM079,Lemon Iced Tea,Cold Beverages,Western,1,130,35,130,35,95
ORD05744,2024-01-25,16:51:55,Thursday,1,Takeaway,UPI,ITM065,Butter Naan,Sides,North Indian,1,60,14,60,14,46
ORD05744,2024-01-25,16:51:55,Thursday,1,Takeaway,UPI,ITM060,Stuffed Tacos,Main Course,Mexican,2,240,70,480,140,340
ORD05744,2024-01-25,16:51:55,Thursday,1,Takeaway,UPI,ITM075,Veg Momos,Starter,Asian,1,200,55,200,55,145
ORD05745,2024-01-25,12:25:58,Thursday,1,Takeaway,Cash,ITM076,Iced Tea,Cold Beverages,Western,1,120,35,120,35,85
ORD05745,2024-01-25,12:25:58,Thursday,1,Takeaway,Cash,ITM089,Masala Papad,Sides,Indian,1,60,10,60,10,50
ORD05745,2024-01-25,12:25:58,Thursday,1,Takeaway,Cash,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD05745,2024-01-25,12:25:58,Thursday,1,Takeaway,Cash,ITM087,Minestrone Soup,Starter,Italian,2,160,45,320,90,230
ORD05746,2024-01-25,19:51:18,Thursday,1,Dine-In,Cash,ITM091,Gulab Jamun,Desserts,Indian,1,120,35,120,35,85
ORD05746,2024-01-25,19:51:18,Thursday,1,Dine-In,Cash,ITM077,Cold Coffee,Cold Beverages,Western,1,160,50,160,50,110
ORD05746,2024-01-25,19:51:18,Thursday,1,Dine-In,Cash,ITM068,Curd Rice,Main Course,South Indian,1,160,35,160,35,125
ORD05747,2024-01-25,10:49:52,Thursday,1,Takeaway,UPI,ITM051,Paneer Burger,Main Course,Fast Food,2,200,55,400,110,290
ORD05747,2024-01-25,10:49:52,Thursday,1,Takeaway,UPI,ITM056,Bean Burrito,Main Course,Mexican,1,270,80,270,80,190
ORD05747,2024-01-25,10:49:52,Thursday,1,Takeaway,UPI,ITM048,Spaghetti Aglio Olio,Main Course,Italian,1,310,85,310,85,225
ORD05748,2024-01-25,21:53:23,Thursday,1,Dine-In,Card,ITM082,Rose Milk,Cold Beverages,Indian,1,120,30,120,30,90
ORD05748,2024-01-25,21:53:23,Thursday,1,Dine-In,Card,ITM078,Orange Soda,Cold Beverages,Western,1,100,28,100,28,72
ORD05749,2024-01-25,20:21:11,Thursday,1,Takeaway,UPI,ITM060,Stuffed Tacos,Main Course,Mexican,2,240,70,480,140,340
ORD05749,2024-01-25,20:21:11,Thursday,1,Takeaway,UPI,ITM049,Risotto Primavera,Main Course,Italian,1,360,105,360,105,255
ORD05749,2024-01-25,20:21:11,Thursday,1,Takeaway,UPI,ITM095,Ice Cream Sundae,Desserts,Western,1,160,50,160,50,110
ORD05749,2024-01-25,20:21:11,Thursday,1,Takeaway,UPI,ITM074,Crispy Corn,Starter,Asian,1,220,62,220,62,158
ORD05750,2024-01-25,19:45:43,Thursday,1,Takeaway,Wallet,ITM065,Butter Naan,Sides,North Indian,2,60,14,120,28,92
ORD05750,2024-01-25,19:45:43,Thursday,1,Takeaway,Wallet,ITM089,Masala Papad,Sides,Indian,1,60,10,60,10,50
ORD05750,2024-01-25,19:45:43,Thursday,1,Takeaway,Wallet,ITM076,Iced Tea,Cold Beverages,Western,1,120,35,120,35,85
ORD05751,2024-01-25,15:30:21,Thursday,1,Dine-In,Wallet,ITM046,BBQ Veg Pizza,Main Course,Italian,3,350,100,1050,300,750
ORD05751,2024-01-25,15:30:21,Thursday,1,Dine-In,Wallet,ITM054,Potato Wedges,Sides,Fast Food,1,140,38,140,38,102
ORD05752,2024-01-25,20:41:19,Thursday,1,Takeaway,UPI,ITM095,Ice Cream Sundae,Desserts,Western,1,160,50,160,50,110
ORD05753,2024-01-25,12:50:41,Thursday,1,Takeaway,Card,ITM083,Badam Milk,Cold Beverages,Indian,1,150,40,150,40,110
ORD05753,2024-01-25,12:50:41,Thursday,1,Takeaway,Card,ITM062,Rajma Masala,Main Course,North Indian,3,230,55,690,165,525
ORD05754,2024-01-25,21:30:41,Thursday,1,Dine-In,Wallet,ITM099,Latte,Hot Beverages,Western,1,150,50,150,50,100
ORD05754,2024-01-25,21:30:41,Thursday,1,Dine-In,Wallet,ITM072,Singapore Noodles,Main Course,Asian,1,250,72,250,72,178
ORD05754,2024-01-25,21:30:41,Thursday,1,Dine-In,Wallet,ITM058,Cheese Quesadilla,Main Course,Mexican,1,260,75,260,75,185
ORD05755,2024-01-25,13:31:00,Thursday,1,Dine-In,Cash,ITM063,Kadhi Pakora,Main Course,North Indian,2,220,50,440,100,340
ORD05755,2024-01-25,13:31:00,Thursday,1,Dine-In,Cash,ITM096,Masala Chai,Hot Beverages,Indian,1,60,15,60,15,45
ORD05756,2024-01-25,14:30:01,Thursday,1,Delivery,UPI,ITM066,Rava Dosa,Main Course,South Indian,1,190,42,190,42,148
ORD05756,2024-01-25,14:30:01,Thursday,1,Delivery,UPI,ITM064,Jeera Rice,Main Course,North Indian,2,200,50,400,100,300
ORD05756,2024-01-25,14:30:01,Thursday,1,Delivery,UPI,ITM060,Stuffed Tacos,Main Course,Mexican,1,240,70,240,70,170
ORD05756,2024-01-25,14:30:01,Thursday,1,Delivery,UPI,ITM079,Lemon Iced Tea,Cold Beverages,Western,3,130,35,390,105,285
ORD05757,2024-01-25,22:16:34,Thursday,1,Dine-In,Card,ITM067,Set Dosa,Main Course,South Indian,3,170,38,510,114,396
ORD05757,2024-01-25,22:16:34,Thursday,1,Dine-In,Card,ITM058,Cheese Quesadilla,Main Course,Mexican,1,260,75,260,75,185
ORD05757,2024-01-25,22:16:34,Thursday,1,Dine-In,Card,ITM066,Rava Dosa,Main Course,South Indian,3,190,42,570,126,444
ORD05758,2024-01-25,14:38:05,Thursday,1,Takeaway,UPI,ITM079,Lemon Iced Tea,Cold Beverages,Western,1,130,35,130,35,95
