order_id,transaction_date,transaction_time,day_of_week,month,order_type,payment_method,item_id,item_name,category,subcategory,quantity,unit_price,food_cost_per_unit,line_revenue,line_food_cost,line_contribution_margin
ORD01566,2024-01-19,19:31:35,Friday,1,Delivery,Card,ITM003,Penne Arrabiata,Italian,Pasta,3,300,80,900,240,660
ORD01566,2024-01-19,19:31:35,Friday,1,Delivery,Card,ITM037,Sweet Lassi,Beverages,Lassi,2,120,30,240,60,180
ORD01566,2024-01-19,19:31:35,Friday,1,Delivery,Card,ITM029,Paneer Chilli Dry,Asian,Starter,1,260,80,260,80,180
ORD01566,2024-01-19,19:31:35,Friday,1,Delivery,Card,ITM006,Veggie Burger,Fast Food,Burger,1,180,45,180,45,135
ORD01567,2024-01-19,14:48:15,Friday,1,Delivery,Card,ITM002,Farmhouse Pizza,Italian,Pizza,2,380,110,760,220,540
ORD01567,2024-01-19,14:48:15,Friday,1,Delivery,Card,ITM019,Veg Pulao,North Indian,Rice,1,210,55,210,55,155
ORD01567,2024-01-19,14:48:15,Friday,1,Delivery,Card,ITM021,Masala Dosa,South Indian,Dosa,1,200,45,200,45,155
ORD01568,2024-01-19,17:44:30,Friday,1,Dine-In,Wallet,ITM021,Masala Dosa,South Indian,Dosa,1,200,45,200,45,155
ORD01568,2024-01-19,17:44:30,Friday,1,Dine-In,Wallet,ITM016,Paneer Butter Masala,North Indian,Curry,1,320,85,320,85,235
ORD01569,2024-01-19,19:41:45,Friday,1,Dine-In,UPI,ITM029,Paneer Chilli Dry,Asian,Starter,1,260,80,260,80,180
ORD01569,2024-01-19,19:41:45,Friday,1,Dine-In,UPI,ITM002,Farmhouse Pizza,Italian,Pizza,2,380,110,760,220,540
ORD01570,2024-01-19,21:31:28,Friday,1,Dine-In,Cash,ITM030,Spring Rolls,Asian,Starter,2,200,55,400,110,290
ORD01571,2024-01-19,13:50:01,Friday,1,Dine-In,Card,ITM010,Veg Wrap,Fast Food,Wrap,2,160,40,320,80,240
ORD01571,2024-01-19,13:50:01,Friday,1,Dine-In,Card,ITM024,Medu Vada,South Indian,Vada,2,140,28,280,56,224
ORD01571,2024-01-19,13:50:01,Friday,1,Dine-In,Card,ITM008,French Fries,Fast Food,Sides,2,120,30,240,60,180
ORD01571,2024-01-19,13:50:01,Friday,1,Dine-In,Card,ITM004,Alfredo Pasta,Italian,Pasta,1,340,95,340,95,245
ORD01572,2024-01-19,20:05:18,Friday,1,Dine-In,UPI,ITM004,Alfredo Pasta,Italian,Pasta,1,340,95,340,95,245
ORD01572,2024-01-19,20:05:18,Friday,1,Dine-In,UPI,ITM033,Sprite,Beverages,Soft Drink,1,90,25,90,25,65
ORD01572,2024-01-19,20:05:18,Friday,1,Dine-In,UPI,ITM026,Veg Hakka Noodles,Asian,Noodles,1,230,65,230,65,165
ORD01573,2024-01-19,10:14:25,Friday,1,Takeaway,Card,ITM002,Farmhouse Pizza,Italian,Pizza,1,380,110,380,110,270
ORD01574,2024-01-19,20:44:15,Friday,1,Dine-In,UPI,ITM011,Mexican Burrito,Mexican,Burrito,1,260,75,260,75,185
ORD01574,2024-01-19,20:44:15,Friday,1,Dine-In,UPI,ITM001,Margherita Pizza,Italian,Pizza,1,320,90,320,90,230
ORD01574,2024-01-19,20:44:15,Friday,1,Dine-In,UPI,ITM032,Pepsi,Beverages,Soft Drink,2,90,25,180,50,130
ORD01575,2024-01-19,19:19:42,Friday,1,Dine-In,UPI,ITM006,Veggie Burger,Fast Food,Burger,2,180,45,360,90,270
ORD01575,2024-01-19,19:19:42,Friday,1,Dine-In,UPI,ITM030,Spring Rolls,Asian,Starter,3,200,55,600,165,435
ORD01576,2024-01-19,19:37:23,Friday,1,Dine-In,UPI,ITM026,Veg Hakka Noodles,Asian,Noodles,2,230,65,460,130,330
ORD01576,2024-01-19,19:37:23,Friday,1,Dine-In,UPI,ITM027,Veg Fried Rice,Asian,Rice,1,220,60,220,60,160
ORD01576,2024-01-19,19:37:23,Friday,1,Dine-In,UPI,ITM035,Virgin Mojito,Beverages,Mocktail,2,150,40,300,80,220
ORD01576,2024-01-19,19:37:23,Friday,1,Dine-In,UPI,ITM031,Coca Cola,Beverages,Soft Drink,2,90,25,180,50,130
ORD01577,2024-01-19,13:30:35,Friday,1,Takeaway,UPI,ITM002,Farmhouse Pizza,Italian,Pizza,1,380,110,380,110,270
ORD01577,2024-01-19,13:30:35,Friday,1,Takeaway,UPI,ITM026,Veg Hakka Noodles,Asian,Noodles,1,230,65,230,65,165
ORD01577,2024-01-19,13:30:35,Friday,1,Takeaway,UPI,ITM007,Cheese Burger,Fast Food,Burger,2,210,60,420,120,300
ORD01577,2024-01-19,13:30:35,Friday,1,Takeaway,UPI,ITM032,Pepsi,Beverages,Soft Drink,1,90,25,90,25,65
ORD01577,2024-01-19,13:30:35,Friday,1,Takeaway,UPI,ITM008,French Fries,Fast Food,Sides,1,120,30,120,30,90
ORD01578,2024-01-19,19:33:22,Friday,1,Takeaway,Card,ITM029,Paneer Chilli Dry,Asian,Starter,1,260,80,260,80,180
ORD01578,2024-01-19,19:33:22,Friday,1,Takeaway,Card,ITM009,Peri Peri Fries,Fast Food,Sides,1,140,35,140,35,105
ORD01579,2024-01-19,18:27:47,Friday,1,Delivery,UPI,ITM018,Chole Masala,North Indian,Curry,1,240,60,240,60,180
ORD01579,2024-01-19,18:27:47,Friday,1,Delivery,UPI,ITM045,Raita,Sides,Accompaniment,1,90,20,90,20,70
ORD01579,2024-01-19,18:27:47,Friday,1,Delivery,UPI,ITM012,Chipotle Veg Bowl,Mexican,Rice Bowl,1,280,85,280,85,195
ORD01580,2024-01-19,13:35:21,Friday,1,Delivery,UPI,ITM005,Veg Lasagna,Italian,Baked Pasta,3,360,105,1080,315,765
ORD01580,2024-01-19,13:35:21,Friday,1,Delivery,UPI,ITM029,Paneer Chilli Dry,Asian,Starter,1,260,80,260,80,180
ORD01580,2024-01-19,13:35:21,Friday,1,Delivery,UPI,ITM041,Green Salad,Sides,Salad,3,120,35,360,105,255
ORD01580,2024-01-19,13:35:21,Friday,1,Delivery,UPI,ITM007,Cheese Burger,Fast Food,Burger,1,210,60,210,60,150
ORD01581,2024-01-19,13:22:44,Friday,1,Dine-In,UPI,ITM006,Veggie Burger,Fast Food,Burger,1,180,45,180,45,135
ORD01582,2024-01-19,14:29:17,Friday,1,Delivery,UPI,ITM029,Paneer Chilli Dry,Asian,Starter,1,260,80,260,80,180
ORD01582,2024-01-19,14:29:17,Friday,1,Delivery,UPI,ITM008,French Fries,Fast Food,Sides,1,120,30,120,30,90
ORD01583,2024-01-19,21:19:16,Friday,1,Delivery,UPI,ITM023,Idli Sambar,South Indian,Idli,1,150,30,150,30,120
ORD01583,2024-01-19,21:19:16,Friday,1,Delivery,UPI,ITM030,Spring Rolls,Asian,Starter,1,200,55,200,55,145
ORD01583,2024-01-19,21:19:16,Friday,1,Delivery,UPI,ITM031,Coca Cola,Beverages,Soft Drink,1,90,25,90,25,65
ORD01584,2024-01-19,15:14:07,Friday,1,Delivery,Cash,ITM045,Raita,Sides,Accompaniment,3,90,20,270,60,210
ORD01584,2024-01-19,15:14:07,Friday,1,Delivery,Cash,ITM007,Cheese Burger,Fast Food,Burger,3,210,60,630,180,450
ORD01584,2024-01-19,15:14:07,Friday,1,Delivery,Cash,ITM031,Coca Cola,Beverages,Soft Drink,1,90,25,90,25,65
ORD01584,2024-01-19,15:14:07,Friday,1,Delivery,Cash,ITM030,Spring Rolls,Asian,Starter,1,200,55,200,55,145
ORD01585,2024-01-19,20:46:12,Friday,1,Dine-In,Card,ITM017,Dal Tadka,North Indian,Dal,1,220,50,220,50,170
ORD01585,2024-01-19,20:46:12,Friday,1,Dine-In,Card,ITM028,Gobi Manchurian,Asian,Starter,2,240,70,480,140,340
ORD01585,2024-01-19,20:46:12,Friday,1,Dine-In,Card,ITM019,Veg Pulao,North Indian,Rice,2,210,55,420,110,310
ORD01585,2024-01-19,20:46:12,Friday,1,Dine-In,Card,ITM020,Garlic Naan,North Indian,Bread,3,70,15,210,45,165
ORD01586,2024-01-19,12:20:07,Friday,1,Delivery,Card,ITM003,Penne Arrabiata,Italian,Pasta,2,300,80,600,160,440
ORD01586,2024-01-19,12:20:07,Friday,1,Delivery,Card,ITM011,Mexican Burrito,Mexican,Burrito,1,260,75,260,75,185
ORD01587,2024-01-19,19:47:34,Friday,1,Dine-In,Card,ITM017,Dal Tadka,North Indian,Dal,1,220,50,220,50,170
ORD01588,2024-01-19,12:48:44,Friday,1,Delivery,UPI,ITM018,Chole Masala,North Indian,Curry,1,240,60,240,60,180
ORD01588,2024-01-19,12:48:44,Friday,1,Delivery,UPI,ITM027,Veg Fried Rice,Asian,Rice,2,220,60,440,120,320
ORD01588,2024-01-19,12:48:44,Friday,1,Delivery,UPI,ITM005,Veg Lasagna,Italian,Baked Pasta,1,360,105,360,105,255
ORD01589,2024-01-19,20:11:12,Friday,1,Delivery,UPI,ITM030,Spring Rolls,Asian,Starter,2,200,55,400,110,290
ORD01589,2024-01-19,20:11:12,Friday,1,Delivery,UPI,ITM044,Papad,Sides,Accompaniment,1,40,6,40,6,34
ORD01590,2024-01-19,20:13:47,Friday,1,Dine-In,Wallet,ITM007,Cheese Burger,Fast Food,Burger,1,210,60,210,60,150
ORD01590,2024-01-19,20:13:47,Friday,1,Dine-In,Wallet,ITM013,Veg Quesadilla,Mexican,Quesadilla,1,240,70,240,70,170
ORD01590,2024-01-19,20:13:47,Friday,1,Dine-In,Wallet,ITM004,Alfredo Pasta,Italian,Pasta,1,340,95,340,95,245
ORD01590,2024-01-19,20:13:47,Friday,1,Dine-In,Wallet,ITM011,Mexican Burrito,Mexican,Burrito,3,260,75,780,225,555
ORD01590,2024-01-19,20:13:47,Friday,1,Dine-In,Wallet,ITM037,Sweet Lassi,Beverages,Lassi,1,120,30,120,30,90
ORD01591,2024-01-19,14:30:17,Friday,1,Dine-In,Wallet,ITM012,Chipotle Veg Bowl,Mexican,Rice Bowl,1,280,85,280,85,195
ORD01591,2024-01-19,14:30:17,Friday,1,Dine-In,Wallet,ITM003,Penne Arrabiata,Italian,Pasta,2,300,80,600,160,440
ORD01591,2024-01-19,14:30:17,Friday,1,Dine-In,Wallet,ITM002,Farmhouse Pizza,Italian,Pizza,1,380,110,380,110,270
ORD01591,2024-01-19,14:30:17,Friday,1,Dine-In,Wallet,ITM006,Veggie Burger,Fast Food,Burger,2,180,45,360,90,270
ORD01592,2024-01-19,14:46:37,Friday,1,Delivery,Card,ITM016,Paneer Butter Masala,North Indian,Curry,1,320,85,320,85,235
ORD01592,2024-01-19,14:46:37,Friday,1,Delivery,Card,ITM028,Gobi Manchurian,Asian,Starter,1,240,70,240,70,170
ORD01593,2024-01-19,17:48:33,Friday,1,Delivery,Cash,ITM019,Veg Pulao,North Indian,Rice,1,210,55,210,55,155
ORD01593,2024-01-19,17:48:33,Friday,1,Delivery,Cash,ITM035,Virgin Mojito,Beverages,Mocktail,1,150,40,150,40,110
ORD01593,2024-01-19,17:48:33,Friday,1,Delivery,Cash,ITM026,Veg Hakka Noodles,Asian,Noodles,1,230,65,230,65,165
ORD01593,2024-01-19,17:48:33,Friday,1,Delivery,Cash,ITM040,Masala Lemonade,Beverages,Cooler,1,110,25,110,25,85
ORD01594,2024-01-19,12:38:18,Friday,1,Dine-In,UPI,ITM010,Veg Wrap,Fast Food,Wrap,1,160,40,160,40,120
ORD01594,2024-01-19,12:38:18,Friday,1,Dine-In,UPI,ITM009,Peri Peri Fries,Fast Food,Sides,1,140,35,140,35,105
ORD01594,2024-01-19,12:38:18,Friday,1,Dine-In,UPI,ITM032,Pepsi,Beverages,Soft Drink,3,90,25,270,75,195
ORD01594,2024-01-19,12:38:18,Friday,1,Dine-In,UPI,ITM014,Mexican Hotpot,Mexican,Hotpot,2,300,95,600,190,410
ORD01595,2024-01-20,20:06:53,Saturday,1,Dine-In,Card,ITM001,Margherita Pizza,Italian,Pizza,1,320,90,320,90,230
ORD01595,2024-01-20,20:06:53,Saturday,1,Dine-In,Card,ITM027,Veg Fried Rice,Asian,Rice,1,220,60,220,60,160
ORD01596,2024-01-20,09:12:18,Saturday,1,Dine-In,Card,ITM032,Pepsi,Beverages,Soft Drink,1,90,25,90,25,65
ORD01596,2024-01-20,09:12:18,Saturday,1,Dine-In,Card,ITM009,Peri Peri Fries,Fast Food,Sides,1,140,35,140,35,105
ORD01596,2024-01-20,09:12:18,Saturday,1,Dine-In,Card,ITM036,Buttermilk,Beverages,Indian Drink,1,80,18,80,18,62
ORD01597,2024-01-20,19:14:23,Saturday,1,Delivery,UPI,ITM039,Fresh Lime Soda,Beverages,Cooler,1,100,20,100,20,80
ORD01597,2024-01-20,19:14:23,Saturday,1,Delivery,UPI,ITM030,Spring Rolls,Asian,Starter,1,200,55,200,55,145
ORD01598,2024-01-20,12:11:19,Saturday,1,Takeaway,UPI,ITM021,Masala Dosa,South Indian,Dosa,1,200,45,200,45,155
ORD01598,2024-01-20,12:11:19,Saturday,1,Takeaway,UPI,ITM025,Uttapam,South Indian,Dosa,1,180,40,180,40,140
ORD01598,2024-01-20,12:11:19,Saturday,1,Takeaway,UPI,ITM042,Onion Rings,Sides,Fried,1,150,45,150,45,105
ORD01598,2024-01-20,12:11:19,Saturday,1,Takeaway,UPI,ITM036,Buttermilk,Beverages,Indian Drink,1,80,18,80,18,62
ORD01598,2024-01-20,12:11:19,Saturday,1,Takeaway,UPI,ITM018,Chole Masala,North Indian,Curry,1,240,60,240,60,180
ORD01599,2024-01-20,13:00:45,Saturday,1,Delivery,UPI,ITM023,Idli Sambar,South Indian,Idli,1,150,30,150,30,120
ORD01599,2024-01-20,13:00:45,Saturday,1,Delivery,UPI,ITM028,Gobi Manchurian,Asian,Starter,1,240,70,240,70,170
ORD01599,2024-01-20,13:00:45,Saturday,1,Delivery,UPI,ITM024,Medu Vada,South Indian,Vada,1,140,28,140,28,112
ORD01599,2024-01-20,13:00:45,Saturday,1,Delivery,UPI,ITM006,Veggie Burger,Fast Food,Burger,2,180,45,360,90,270
ORD01599,2024-01-20,13:00:45,Saturday,1,Delivery,UPI,ITM017,Dal Tadka,North Indian,Dal,1,220,50,220,50,170
ORD01600,2024-01-20,12:34:08,Saturday,1,Dine-In,Wallet,ITM019,Veg Pulao,North Indian,Rice,3,210,55,630,165,465
ORD01600,2024-01-20,12:34:08,Saturday,1,Dine-In,Wallet,ITM023,Idli Sambar,South Indian,Idli,1,150,30,150,30,120
ORD01600,2024-01-20,12:34:08,Saturday,1,Dine-In,Wallet,ITM004,Alfredo Pasta,Italian,Pasta,1,340,95,340,95,245
ORD01601,2024-01-20,18:17:02,Saturday,1,Dine-In,Wallet,ITM029,Paneer Chilli Dry,Asian,Starter,1,260,80,260,80,180
ORD01601,2024-01-20,18:17:02,Saturday,1,Dine-In,Wallet,ITM010,Veg Wrap,Fast Food,Wrap,2,160,40,320,80,240
ORD01602,2024-01-20,19:03:35,Saturday,1,Takeaway,Card,ITM015,Veg Tacos,Mexican,Tacos,1,220,65,220,65,155
ORD01603,2024-01-20,22:18:44,Saturday,1,Dine-In,Card,ITM009,Peri Peri Fries,Fast Food,Sides,1,140,35,140,35,105
ORD01603,2024-01-20,22:18:44,Saturday,1,Dine-In,Card,ITM010,Veg Wrap,Fast Food,Wrap,1,160,40,160,40,120
ORD01603,2024-01-20,22:18:44,Saturday,1,Dine-In,Card,ITM012,Chipotle Veg Bowl,Mexican,Rice Bowl,1,280,85,280,85,195
ORD01604,2024-01-20,20:08:40,Saturday,1,Delivery,UPI,ITM001,Margherita Pizza,Italian,Pizza,2,320,90,640,180,460
ORD01604,2024-01-20,20:08:40,Saturday,1,Delivery,UPI,ITM030,Spring Rolls,Asian,Starter,1,200,55,200,55,145
ORD01605,2024-01-20,12:55:48,Saturday,1,Delivery,Cash,ITM028,Gobi Manchurian,Asian,Starter,1,240,70,240,70,170
ORD01606,2024-01-20,14:31:06,Saturday,1,Delivery,Card,ITM043,Cheese Garlic Bread,Sides,Bread,1,180,55,180,55,125
ORD01606,2024-01-20,14:31:06,Saturday,1,Delivery,Card,ITM018,Chole Masala,North Indian,Curry,2,240,60,480,120,360
ORD01606,2024-01-20,14:31:06,Saturday,1,Delivery,Card,ITM034,Mojito,Beverages,Mocktail,2,150,40,300,80,220
ORD01607,2024-01-20,11:55:00,Saturday,1,Delivery,Card,ITM008,French Fries,Fast Food,Sides,3,120,30,360,90,270
ORD01607,2024-01-20,11:55:00,Saturday,1,Delivery,Card,ITM036,Buttermilk,Beverages,Indian Drink,1,80,18,80,18,62
ORD01607,2024-01-20,11:55:00,Saturday,1,Delivery,Card,ITM038,Mango Lassi,Beverages,Lassi,1,140,35,140,35,105
ORD01607,2024-01-20,11:55:00,Saturday,1,Delivery,Card,ITM012,Chipotle Veg Bowl,Mexican,Rice Bowl,1,280,85,280,85,195
ORD01608,2024-01-20,18:36:18,Saturday,1,Takeaway,UPI,ITM002,Farmhouse Pizza,Italian,Pizza,1,380,110,380,110,270
ORD01608,2024-01-20,18:36:18,Saturday,1,Takeaway,UPI,ITM006,Veggie Burger,Fast Food,Burger,2,180,45,360,90,270
ORD01608,2024-01-20,18:36:18,Saturday,1,Takeaway,UPI,ITM001,Margherita Pizza,Italian,Pizza,1,320,90,320,90,230
ORD01608,2024-01-20,18:36:18,Saturday,1,Takeaway,UPI,ITM025,Uttapam,South Indian,Dosa,1,180,40,180,40,140
ORD01608,2024-01-20,18:36:18,Saturday,1,Takeaway,UPI,ITM043,Cheese Garlic Bread,Sides,Bread,1,180,55,180,55,125
ORD01609,2024-01-20,16:30:30,Saturday,1,Dine-In,Cash,ITM034,Mojito,Beverages,Mocktail,1,150,40,150,40,110
ORD01609,2024-01-20,16:30:30,Saturday,1,Dine-In,Cash,ITM021,Masala Dosa,South Indian,Dosa,1,200,45,200,45,155
ORD01609,2024-01-20,16:30:30,Saturday,1,Dine-In,Cash,ITM007,Cheese Burger,Fast Food,Burger,2,210,60,420,120,300
ORD01610,2024-01-20,18:28:21,Saturday,1,Dine-In,Wallet,ITM003,Penne Arrabiata,Italian,Pasta,2,300,80,600,160,440
ORD01610,2024-01-20,18:28:21,Saturday,1,Dine-In,Wallet,ITM028,Gobi Manchurian,Asian,Starter,2,240,70,480,140,340
ORD01610,2024-01-20,18:28:21,Saturday,1,Dine-In,Wallet,ITM010,Veg Wrap,Fast Food,Wrap,3,160,40,480,120,360
ORD01611,2024-01-20,16:11:03,Saturday,1,Dine-In,Card,ITM024,Medu Vada,South Indian,Vada,1,140,28,140,28,112
ORD01611,2024-01-20,16:11:03,Saturday,1,Dine-In,Card,ITM004,Alfredo Pasta,Italian,Pasta,2,340,95,680,190,490
ORD01612,2024-01-20,20:16:55,Saturday,1,Dine-In,UPI,ITM039,Fresh Lime Soda,Beverages,Cooler,1,100,20,100,20,80
ORD01612,2024-01-20,20:16:55,Saturday,1,Dine-In,UPI,ITM006,Veggie Burger,Fast Food,Burger,1,180,45,180,45,135
ORD01613,2024-01-20,19:30:07,Saturday,1,Dine-In,Card,ITM028,Gobi Manchurian,Asian,Starter,1,240,70,240,70,170
ORD01613,2024-01-20,19:30:07,Saturday,1,Dine-In,Card,ITM010,Veg Wrap,Fast Food,Wrap,2,160,40,320,80,240
ORD01614,2024-01-20,12:52:04,Saturday,1,Delivery,Cash,ITM019,Veg Pulao,North Indian,Rice,1,210,55,210,55,155
ORD01614,2024-01-20,12:52:04,Saturday,1,Delivery,Cash,ITM007,Cheese Burger,Fast Food,Burger,2,210,60,420,120,300
ORD01615,2024-01-20,11:25:31,Saturday,1,Takeaway,Card,ITM022,Plain Dosa,South Indian,Dosa,1,160,35,160,35,125
ORD01615,2024-01-20,11:25:31,Saturday,1,Takeaway,Card,ITM043,Cheese Garlic Bread,Sides,Bread,1,180,55,180,55,125
ORD01615,2024-01-20,11:25:31,Saturday,1,Takeaway,Card,ITM023,Idli Sambar,South Indian,Idli,1,150,30,150,30,120
ORD01615,2024-01-20,11:25:31,Saturday,1,Takeaway,Card,ITM017,Dal Tadka,North Indian,Dal,2,220,50,440,100,340
ORD01615,2024-01-20,11:25:31,Saturday,1,Takeaway,Card,ITM038,Mango Lassi,Beverages,Lassi,2,140,35,280,70,210
ORD01616,2024-01-20,14:04:36,Saturday,1,Dine-In,Cash,ITM010,Veg Wrap,Fast Food,Wrap,1,160,40,160,40,120
ORD01616,2024-01-20,14:04:36,Saturday,1,Dine-In,Cash,ITM035,Virgin Mojito,Beverages,Mocktail,1,150,40,150,40,110
ORD01616,2024-01-20,14:04:36,Saturday,1,Dine-In,Cash,ITM021,Masala Dosa,South Indian,Dosa,1,200,45,200,45,155
ORD01617,2024-01-20,21:40:43,Saturday,1,Dine-In,UPI,ITM013,Veg Quesadilla,Mexican,Quesadilla,1,240,70,240,70,170
ORD01617,2024-01-20,21:40:43,Saturday,1,Dine-In,UPI,ITM002,Farmhouse Pizza,Italian,Pizza,1,380,110,380,110,270
ORD01617,2024-01-20,21:40:43,Saturday,1,Dine-In,UPI,ITM014,Mexican Hotpot,Mexican,Hotpot,1,300,95,300,95,205
ORD01618,2024-01-20,14:03:09,Saturday,1,Delivery,UPI,ITM010,Veg Wrap,Fast Food,Wrap,2,160,40,320,80,240
ORD01618,2024-01-20,14:03:09,Saturday,1,Delivery,UPI,ITM020,Garlic Naan,North Indian,Bread,1,70,15,70,15,55
ORD01619,2024-01-20,19:09:51,Saturday,1,Dine-In,UPI,ITM015,Veg Tacos,Mexican,Tacos,1,220,65,220,65,155
ORD01619,2024-01-20,19:09:51,Saturday,1,Dine-In,UPI,ITM025,Uttapam,South Indian,Dosa,2,180,40,360,80,280
ORD01619,2024-01-20,19:09:51,Saturday,1,Dine-In,UPI,ITM008,French Fries,Fast Food,Sides,1,120,30,120,30,90
ORD01619,2024-01-20,19:09:51,Saturday,1,Dine-In,UPI,ITM033,Sprite,Beverages,Soft Drink,2,90,25,180,50,130
ORD01620,2024-01-20,13:36:19,Saturday,1,Delivery,UPI,ITM006,Veggie Burger,Fast Food,Burger,1,180,45,180,45,135
ORD01620,2024-01-20,13:36:19,Saturday,1,Delivery,UPI,ITM008,French Fries,Fast Food,Sides,3,120,30,360,90,270
ORD01620,2024-01-20,13:36:19,Saturday,1,Delivery,UPI,ITM021,Masala Dosa,South Indian,Dosa,3,200,45,600,135,465
ORD01620,2024-01-20,13:36:19,Saturday,1,Delivery,UPI,ITM004,Alfredo Pasta,Italian,Pasta,1,340,95,340,95,245
ORD01621,2024-01-20,21:05:15,Saturday,1,Takeaway,UPI,ITM030,Spring Rolls,Asian,Starter,1,200,55,200,55,145
ORD01621,2024-01-20,21:05:15,Saturday,1,Takeaway,UPI,ITM045,Raita,Sides,Accompaniment,1,90,20,90,20,70
ORD01621,2024-01-20,21:05:15,Saturday,1,Takeaway,UPI,ITM011,Mexican Burrito,Mexican,Burrito,1,260,75,260,75,185
ORD01622,2024-01-20,09:07:35,Saturday,1,Delivery,Card,ITM022,Plain Dosa,South Indian,Dosa,1,160,35,160,35,125
ORD01622,2024-01-20,09:07:35,Saturday,1,Delivery,Card,ITM013,Veg Quesadilla,Mexican,Quesadilla,2,240,70,480,140,340
ORD01622,2024-01-20,09:07:35,Saturday,1,Delivery,Card,ITM007,Cheese Burger,Fast Food,Burger,1,210,60,210,60,150
ORD01622,2024-01-20,09:07:35,Saturday,1,Delivery,Card,ITM012,Chipotle Veg Bowl,Mexican,Rice Bowl,1,280,85,280,85,195
ORD01623,2024-01-20,09:48:26,Saturday,1,Dine-In,UPI,ITM028,Gobi Manchurian,Asian,Starter,2,240,70,480,140,340
ORD01623,2024-01-20,09:48:26,Saturday,1,Dine-In,UPI,ITM036,Buttermilk,Beverages,Indian Drink,2,80,18,160,36,124
ORD01623,2024-01-20,09:48:26,Saturday,1,Dine-In,UPI,ITM020,Garlic Naan,North Indian,Bread,1,70,15,70,15,55
ORD01623,2024-01-20,09:48:26,Saturday,1,Dine-In,UPI,ITM016,Paneer Butter Masala,North Indian,Curry,1,320,85,320,85,235
ORD01623,2024-01-20,09:48:26,Saturday,1,Dine-In,UPI,ITM005,Veg Lasagna,Italian,Baked Pasta,1,360,105,360,105,255
ORD01624,2024-01-20,19:38:38,Saturday,1,Delivery,Cash,ITM002,Farmhouse Pizza,Italian,Pizza,1,380,110,380,110,270
ORD01624,2024-01-20,19:38:38,Saturday,1,Delivery,Cash,ITM003,Penne Arrabiata,Italian,Pasta,2,300,80,600,160,440
ORD01624,2024-01-20,19:38:38,Saturday,1,Delivery,Cash,ITM008,French Fries,Fast Food,Sides,2,120,30,240,60,180
ORD01625,2024-01-20,12:50:39,Saturday,1,Delivery,UPI,ITM010,Veg Wrap,Fast Food,Wrap,1,160,40,160,40,120
ORD01625,2024-01-20,12:50:39,Saturday,1,Delivery,UPI,ITM016,Paneer Butter Masala,North Indian,Curry,1,320,85,320,85,235
ORD01626,2024-01-21,10:14:49,Sunday,1,Dine-In,UPI,ITM002,Farmhouse Pizza,Italian,Pizza,1,380,110,380,110,270
ORD01626,2024-01-21,10:14:49,Sunday,1,Dine-In,UPI,ITM038,Mango Lassi,Beverages,Lassi,1,140,35,140,35,105
ORD01626,2024-01-21,10:14:49,Sunday,1,Dine-In,UPI,ITM022,Plain Dosa,South Indian,Dosa,1,160,35,160,35,125
ORD01627,2024-01-21,12:33:24,Sunday,1,Dine-In,Cash,ITM005,Veg Lasagna,Italian,Baked Pasta,1,360,105,360,105,255
ORD01627,2024-01-21,12:33:24,Sunday,1,Dine-In,Cash,ITM044,Papad,Sides,Accompaniment,2,40,6,80,12,68
ORD01628,2024-01-21,20:28:58,Sunday,1,Dine-In,UPI,ITM031,Coca Cola,Beverages,Soft Drink,2,90,25,180,50,130
ORD01628,2024-01-21,20:28:58,Sunday,1,Dine-In,UPI,ITM029,Paneer Chilli Dry,Asian,Starter,2,260,80,520,160,360
ORD01629,2024-01-21,19:28:19,Sunday,1,Dine-In,UPI,ITM009,Peri Peri Fries,Fast Food,Sides,2,140,35,280,70,210
ORD01629,2024-01-21,19:28:19,Sunday,1,Dine-In,UPI,ITM003,Penne Arrabiata,Italian,Pasta,1,300,80,300,80,220
ORD01629,2024-01-21,19:28:19,Sunday,1,Dine-In,UPI,ITM031,Coca Cola,Beverages,Soft Drink,1,90,25,90,25,65
ORD01629,2024-01-21,19:28:19,Sunday,1,Dine-In,UPI,ITM018,Chole Masala,North Indian,Curry,3,240,60,720,180,540
ORD01630,2024-01-21,13:55:37,Sunday,1,Dine-In,UPI,ITM022,Plain Dosa,South Indian,Dosa,1,160,35,160,35,125
ORD01631,2024-01-21,14:27:19,Sunday,1,Dine-In,Card,ITM007,Cheese Burger,Fast Food,Burger,1,210,60,210,60,150
ORD01631,2024-01-21,14:27:19,Sunday,1,Dine-In,Card,ITM016,Paneer Butter Masala,North Indian,Curry,1,320,85,320,85,235
ORD01631,2024-01-21,14:27:19,Sunday,1,Dine-In,Card,ITM017,Dal Tadka,North Indian,Dal,1,220,50,220,50,170
ORD01631,2024-01-21,14:27:19,Sunday,1,Dine-In,Card,ITM036,Buttermilk,Beverages,Indian Drink,1,80,18,80,18,62
ORD01632,2024-01-21,19:36:39,Sunday,1,Dine-In,Wallet,ITM017,Dal Tadka,North Indian,Dal,1,220,50,220,50,170
ORD01632,2024-01-21,19:36:39,Sunday,1,Dine-In,Wallet,ITM026,Veg Hakka Noodles,Asian,Noodles,1,230,65,230,65,165
ORD01632,2024-01-21,19:36:39,Sunday,1,Dine-In,Wallet,ITM042,Onion Rings,Sides,Fried,2,150,45,300,90,210
ORD01632,2024-01-21,19:36:39,Sunday,1,Dine-In,Wallet,ITM024,Medu Vada,South Indian,Vada,1,140,28,140,28,112
